Rectangular_airfoil_3
1.00000	0.00000
0.98201	0.01789
0.95114	0.03054
0.90973	0.03882
0.86016	0.04363
0.80479	0.04583
0.19521	0.04583
0.13984	0.04363
0.09027	0.03882
0.04886	0.03054
0.01799	0.01789
0.00000	0.00001
0.00000	-0.00001
0.01799	-0.01789
0.04886	-0.03054
0.09027	-0.03882
0.13984	-0.04363
0.19521	-0.04583
0.80479	-0.04583
0.86016	-0.04363
0.90973	-0.03882
0.95114	-0.03054
0.98201	-0.01789
1.00000	0.00000
